Date,Open,High,Low,Close
2022/10/14,1287.08,1343.12,1283.39,1296.27
2022/10/15,1296.26,1301.69,1263.64,1274.92
2022/10/16,1274.93,1315.35,1274.67,1305.95
2022/10/17,1305.96,1338.57,1295.64,1331.4
2022/10/18,1331.39,1341.73,1286.72,1310.71
2022/10/19,1310.71,1313.5,1280.31,1285.09
2022/10/20,1285.09,1310.87,1270.36,1282.57
2022/10/21,1282.57,1306.97,1252.65,1299.75
2022/10/22,1299.76,1320.2,1294.32,1313.61
2022/10/23,1313.62,1371.55,1299.44,1364.2
2022/10/24,1364.19,1370.6,1324.17,1343.61
2022/10/25,1343.61,1525.16,1334.94,1459.74
2022/10/26,1459.74,1594.99,1457.44,1566.1
2022/10/27,1566.11,1578.58,1503.2,1514.05
2022/10/28,1514.04,1574.9,1479.82,1554.41
2022/10/29,1554.4,1663.06,1547.66,1619.55
2022/10/30,1619.55,1640.06,1576.56,1590.44
2022/10/31,1590.45,1635.8,1545.43,1572.69
2022/11/1,1572.69,1612.92,1563.69,1578.48
2022/11/2,1578.47,1621.68,1502.32,1518.34
2022/11/3,1518.33,1559.01,1515.17,1531.01
2022/11/4,1531.01,1680,1528.4,1644.78
2022/11/5,1644.78,1666.97,1621.42,1626.98
2022/11/6,1626.98,1639.02,1564.39,1568.29
2022/11/7,1568.25,1608.04,1545.03,1568.1
2022/11/8,1568.09,1579.98,1233,1334.77
2022/11/9,1334.78,1337.16,1073.53,1102.73
2022/11/10,1102.73,1350,1085.93,1299.28
2022/11/11,1299.28,1310,1201.26,1289.28
2022/11/12,1289.35,1292.16,1238.7,1257.25
2022/11/13,1257.25,1274.23,1200.66,1221.49
2022/11/14,1221.5,1291.2,1171.13,1243.28
2022/11/15,1243.29,1291,1234.01,1253.23
2022/11/16,1253.22,1268.67,1187.06,1216.17
2022/11/17,1216.16,1228.22,1181.05,1200.43
2022/11/18,1200.42,1234,1199.18,1212.58
2022/11/19,1212.58,1235,1197.67,1217.67
2022/11/20,1217.67,1227.07,1132.65,1142.21
2022/11/21,1142.21,1146.99,1079.76,1107.34
2022/11/22,1107.34,1146.13,1075,1139.6
2022/11/23,1139.59,1190,1127.75,1184.52
2022/11/24,1184.52,1217.71,1180.6,1203.73
2022/11/25,1203.72,1207.77,1171.2,1199.3
2022/11/26,1199.29,1235.66,1196.2,1205.6
2022/11/27,1205.61,1223.33,1188.65,1193.88
2022/11/28,1193.88,1199.25,1151.02,1167.77
2022/11/29,1167.77,1228.37,1158.27,1216.49
2022/11/30,1216.49,1309.77,1212.5,1294.46
2022/12/1,1294.46,1299.9,1262.77,1276.41
2022/12/2,1276.4,1297.18,1265.24,1295.59
2022/12/3,1295.58,1309,1236.26,1240.51
2022/12/4,1240.5,1287.19,1240.1,1279.41
2022/12/5,1279.4,1305.11,1246.61,1259.41
2022/12/6,1259.41,1274.76,1241.56,1271.32
2022/12/7,1271.31,1278.69,1218.01,1231.18
2022/12/8,1231.18,1292.58,1222.01,1280.18
2022/12/9,1280.18,1296.64,1250,1263.1
2022/12/10,1263.11,1283.61,1259.6,1266.35
2022/12/11,1266.35,1284.75,1255.85,1263.01
2022/12/12,1263,1278.9,1240.03,1275.4
2022/12/13,1275.41,1349,1255.1,1320.69
2022/12/14,1320.69,1352.72,1301,1307.44
2022/12/15,1307.45,1311.14,1259.27,1266.54
2022/12/16,1266.53,1280.06,1155.32,1166.83
2022/12/17,1166.82,1190.03,1161.92,1187.16
2022/12/18,1187.16,1199.54,1170.32,1183.06
2022/12/19,1183.06,1195,1150.51,1167.82
2022/12/20,1167.82,1230.47,1163.12,1216.94
2022/12/21,1216.95,1223.39,1203.02,1213.78
2022/12/22,1213.78,1237.99,1182.54,1217.71
2022/12/23,1217.72,1231.99,1210,1219.99
2022/12/24,1219.98,1227.99,1214.69,1220.41
2022/12/25,1220.42,1225,1193.18,1218.51
2022/12/26,1218.52,1231.09,1211.67,1228.11
2022/12/27,1228.12,1233.73,1200.58,1211.55
2022/12/28,1211.55,1215.78,1181.06,1190.15
2022/12/29,1190.15,1206.57,1186.77,1200.49
2022/12/30,1200.48,1202.15,1181.08,1199.99
2022/12/31,1199.98,1208.46,1191.66,1196.13
2023/1/1,1196.13,1204.67,1190.57,1200.34
2023/1/2,1200.33,1224.29,1193,1214
2023/1/3,1213.99,1219.89,1204.93,1214.55
2023/1/4,1214.56,1272.6,1212.71,1256.9
2023/1/5,1256.91,1259.95,1242.81,1251.24
2023/1/6,1251.25,1276.7,1236,1269.14
2023/1/7,1269.13,1271.09,1261.3,1264.07
2023/1/8,1264.06,1296,1257.77,1290.16
2023/1/9,1290.15,1344.91,1285.44,1320.39
2023/1/10,1320.4,1347.69,1316.8,1335.62
2023/1/11,1335.63,1398,1321.04,1389.39
2023/1/12,1389.4,1438,1361.92,1415.92
2023/1/13,1415.91,1464,1401.03,1451.2
2023/1/14,1451.21,1599.98,1449.14,1549.9
2023/1/15,1549.91,1566.66,1516.03,1552.52
2023/1/16,1552.52,1604.5,1521.31,1576.94
2023/1/17,1576.94,1609,1541.15,1565.57
2023/1/18,1565.56,1610,1501.39,1511.43
2023/1/19,1511.44,1564.43,1509.15,1551.09
2023/1/20,1551.09,1669.9,1542.02,1658.52
2023/1/21,1658.53,1679.26,1616.21,1626.66
2023/1/22,1626.65,1663.89,1604,1627.44
2023/1/23,1627.43,1648.09,1585.29,1626.29
2023/1/24,1626.28,1641.46,1535,1555.97
2023/1/25,1555.97,1641,1518,1611.94
2023/1/26,1611.95,1632.84,1577.43,1601.09
2023/1/27,1601.08,1621,1552.54,1597.62
2023/1/28,1597.61,1606.83,1555.99,1572.1
2023/1/29,1572.1,1660,1566.33,1644.72
2023/1/30,1644.73,1647.53,1535,1566.2
2023/1/31,1566.21,1605.18,1561.63,1585.33
2023/2/1,1585.32,1647.77,1555.18,1641.68
2023/2/2,1641.67,1714.68,1626.85,1643.12
2023/2/3,1643.12,1676,1625.93,1663.52
2023/2/4,1663.52,1695.29,1645.43,1666.38
2023/2/5,1666.39,1673.81,1609.3,1629.02
2023/2/6,1629.01,1658.56,1605.01,1614.29
2023/2/7,1614.28,1678.37,1613.14,1671.03
2023/2/8,1671.03,1697.91,1630.47,1650.43
2023/2/9,1650.42,1656.17,1524.4,1545.35
2023/2/10,1545.35,1555.01,1490,1513.06
2023/2/11,1513.05,1543,1505,1538.51
2023/2/12,1538.5,1548.02,1493.08,1514.83
2023/2/13,1514.82,1526.1,1461.93,1505.24
2023/2/14,1505.25,1569,1482.66,1555.71
2023/2/15,1555.7,1680,1542.55,1674.92
2023/2/16,1674.92,1742.97,1633.72,1637.84
2023/2/17,1637.83,1722,1630.51,1693.87
2023/2/18,1693.81,1713.13,1679.77,1691.62
2023/2/19,1691.62,1726.59,1666.14,1679.75
2023/2/20,1679.74,1719.89,1650.56,1703.27
2023/2/21,1703.27,1716.66,1636.3,1659.76
2023/2/22,1659.77,1666.95,1595.07,1643.14
2023/2/23,1643.15,1679,1628.75,1650.53
2023/2/24,1650.52,1664.66,1575.64,1607.8
2023/2/25,1607.8,1608.98,1557.33,1594.58
2023/2/26,1594.58,1651.26,1587.76,1641.36
2023/2/27,1641.37,1665.22,1608,1633.45
2023/2/28,1633.45,1647.52,1596.66,1605.23
2023/3/1,1605.24,1669.72,1595,1665.22
2023/3/2,1665.23,1677.86,1619.18,1647.86
2023/3/3,1647.86,1649.25,1544.39,1569.45
2023/3/4,1569.45,1577.53,1549.12,1566.73
2023/3/5,1566.74,1588.77,1553.05,1564.58
2023/3/6,1564.57,1583.49,1554.44,1565.84
2023/3/7,1565.84,1584.49,1536.14,1561.96
2023/3/8,1561.95,1570.89,1523.61,1532.38
2023/3/9,1532.38,1546.45,1408,1437.32
2023/3/10,1437.32,1439.43,1368.39,1426.44
2023/3/11,1426.43,1478.07,1408.4,1471.97
2023/3/12,1471.93,1594.19,1448.3,1580.33
2023/3/13,1580.33,1693.49,1565,1673.45
2023/3/14,1673.44,1780.02,1655.24,1699.4
2023/3/15,1699.41,1716.9,1611,1649.96
2023/3/16,1649.95,1691.42,1632.18,1673.73
2023/3/17,1673.73,1800,1662.65,1789.27
2023/3/18,1789.26,1841,1747.47,1758.84
2023/3/19,1758.84,1841.36,1757.92,1780.68
2023/3/20,1780.67,1803.05,1722,1732.78
2023/3/21,1732.77,1835,1717.01,1801.23
2023/3/22,1801.23,1819.98,1710.12,1734.33
2023/3/23,1734.34,1857.16,1729.35,1813.79
2023/3/24,1813.78,1818.99,1726.4,1749.57
2023/3/25,1749.57,1763.23,1713.09,1741.88
2023/3/26,1741.88,1801,1739.31,1773.88
2023/3/27,1773.88,1780.48,1686.13,1715.22
2023/3/28,1715.21,1795.73,1701.13,1772.99
2023/3/29,1773,1827.99,1772.48,1793.07
2023/3/30,1793.06,1829.69,1763,1793.61
2023/3/31,1793.6,1847.28,1777.91,1821.52
2023/4/1,1821.52,1842.83,1807.81,1820.79
2023/4/2,1820.8,1824.81,1771.7,1794.51
2023/4/3,1794.51,1839.99,1762.77,1810.51
2023/4/4,1810.51,1891.91,1802.01,1870.37
2023/4/5,1870.38,1942.98,1864.58,1908.69
2023/4/6,1908.68,1909.91,1853.7,1872.41
2023/4/7,1872.41,1882.61,1841.46,1863.72
2023/4/8,1863.73,1879.38,1847,1848.82
2023/4/9,1848.82,1873.99,1824.01,1858.92
2023/4/10,1858.91,1918.79,1846.4,1910.2
2023/4/11,1910.21,1937.37,1881.11,1889.86
2023/4/12,1889.86,1933,1852.65,1917.39
2023/4/13,1917.4,2023,1899.55,2012.01
2023/4/14,2012,2128.76,2009.22,2099.99
2023/4/15,2099.99,2111.85,2071.13,2090.6
2023/4/16,2090.61,2141.54,2072.72,2118.67
2023/4/17,2118.66,2120.51,2056.25,2074
2023/4/18,2073.99,2125,2051,2103.5
2023/4/19,2103.51,2104.6,1923.03,1933.73
2023/4/20,1933.74,1982.99,1914.43,1942.98
2023/4/21,1942.98,1957.27,1825,1848.78
2023/4/22,1848.77,1887.31,1841.64,1874.16
2023/4/23,1874.17,1882.01,1836.37,1862
2023/4/24,1862.01,1890,1806,1841.84
2023/4/25,1841.84,1877.86,1801.66,1866.1
2023/4/26,1866.1,1964.72,1785,1866.01
2023/4/27,1866.01,1940.96,1861.19,1908.68
2023/4/28,1908.68,1923.88,1873.94,1890.94
2023/4/29,1890.93,1918,1883.05,1907.8
2023/4/30,1907.79,1939,1866.16,1870.09
2023/5/1,1870.08,1886.49,1806.12,1830.73
2023/5/2,1830.73,1881.87,1822.94,1870.08
2023/5/3,1870.09,1916.52,1842.64,1905.12
2023/5/4,1905.12,1918.26,1866.71,1877.07
2023/5/5,1877.07,1998.36,1875.65,1993.3
2023/5/6,1993.3,2019,1860,1896.33
2023/5/7,1896.33,1933.33,1867.59,1870.4
2023/5/8,1870.41,1883.97,1810.73,1847.56
2023/5/9,1847.55,1861.88,1830.99,1846.52
2023/5/10,1846.53,1887.47,1790.51,1840.84
2023/5/11,1840.83,1842.02,1772.68,1794.3
2023/5/12,1794.31,1818.63,1740,1807.45
2023/5/13,1807.45,1817.03,1785.23,1795.11
2023/5/14,1795.12,1824,1789.82,1799.21
2023/5/15,1799.2,1846.7,1785.05,1816.2
2023/5/16,1816.21,1832.64,1796.2,1824.21
2023/5/17,1824.21,1837.5,1783.68,1822.12
2023/5/18,1822.12,1831.92,1771.12,1800.56
2023/5/19,1800.56,1829.54,1796.81,1812.32
2023/5/20,1812.31,1828.87,1807.06,1819.42
2023/5/21,1819.42,1828.98,1797.21,1804.91
2023/5/22,1804.91,1828.27,1792.01,1817.35
2023/5/23,1817.36,1872.5,1815.24,1854.05
2023/5/24,1854.06,1854.09,1777.6,1799.89
2023/5/25,1799.89,1818.81,1761.41,1805.6
2023/5/26,1805.61,1838.2,1796.99,1827.79
2023/5/27,1827.8,1836.12,1812.18,1829.89
2023/5/28,1829.89,1918.65,1823.6,1908.64
2023/5/29,1908.64,1927.62,1873.65,1892.6
2023/5/30,1892.6,1917,1881.19,1900.59
2023/5/31,1900.58,1907.13,1846.95,1873.63
2023/6/1,1873.63,1889.2,1840,1861.78
2023/6/2,1861.78,1910,1847.51,1906.68
2023/6/3,1906.69,1907.92,1881.6,1892.06
2023/6/4,1892.05,1914.63,1884.22,1890.01
2023/6/5,1890,1890.63,1778,1810.5
2023/6/6,1810.49,1898.29,1797.18,1884.64
2023/6/7,1884.65,1897.8,1821.18,1832.13
2023/6/8,1832.12,1861.28,1828.31,1845.64
2023/6/9,1845.65,1855,1827,1840.37
2023/6/10,1840.37,1844.99,1715.03,1751.53
2023/6/11,1751.52,1778.25,1738.72,1752.76
2023/6/12,1752.77,1759.33,1720,1742.57
2023/6/13,1742.57,1770.13,1724.22,1740.12
2023/6/14,1740.12,1750.03,1630.43,1650.95
2023/6/15,1650.95,1680.91,1626.01,1666.96
2023/6/16,1666.96,1729.5,1649.86,1717.92
2023/6/17,1717.91,1770,1714.26,1727.76
2023/6/18,1727.75,1747.84,1712,1720.95
2023/6/19,1720.95,1752.19,1698,1737.11
2023/6/20,1737.1,1796.99,1714.72,1791.99
2023/6/21,1791.99,1901,1787.38,1889.11
2023/6/22,1889.1,1933.17,1865.98,1872.01
2023/6/23,1872,1936.42,1861.01,1892.63
2023/6/24,1892.63,1906,1864.77,1874.96
2023/6/25,1874.95,1930,1868.83,1898.8
2023/6/26,1898.8,1909.1,1837.18,1858.97
2023/6/27,1858.97,1912.53,1855.19,1889.58
2023/6/28,1889.58,1890.19,1816.56,1828.02
2023/6/29,1828.03,1880,1827.84,1851.99
2023/6/30,1851.99,1948.6,1825.01,1933.79
2023/7/1,1933.8,1944.56,1909.44,1924.5
2023/7/2,1924.5,1959.2,1885.75,1937.48
2023/7/3,1937.49,1976.16,1933.55,1955.54
2023/7/4,1955.55,1967.08,1931.58,1936.2
2023/7/5,1936.19,1942.5,1894.51,1910.36
2023/7/6,1910.35,1958,1846,1846.17
2023/7/7,1846.17,1878,1826,1870.91
2023/7/8,1870.92,1876,1842.8,1865.24
2023/7/9,1865.24,1879.36,1856.15,1862.8
2023/7/10,1862.81,1905.5,1846.63,1880.4
2023/7/11,1880.41,1891.99,1862.38,1878.3
2023/7/12,1878.31,1902,1864.37,1871.82
2023/7/13,1871.82,2012.63,1862.59,2004.49
2023/7/14,2004.49,2029.11,1898.39,1937.83
2023/7/15,1937.82,1946.37,1926.23,1931.41
2023/7/16,1931.41,1943.55,1914,1922.11
2023/7/17,1922.12,1936.18,1873.26,1911.2
2023/7/18,1911.21,1917.19,1875.73,1897.21
2023/7/19,1897.21,1922.04,1882.17,1888.63
2023/7/20,1888.64,1929.05,1878,1891.59
2023/7/21,1891.59,1905.74,1884.64,1891.73
2023/7/22,1891.73,1897.35,1851.18,1866.52
2023/7/23,1866.52,1905.25,1857.82,1888.73
2023/7/24,1888.74,1890.86,1833.19,1850
2023/7/25,1850,1868.71,1845.45,1857.66
2023/7/26,1857.66,1888,1848.35,1872
2023/7/27,1871.99,1886.11,1854.84,1861.28
2023/7/28,1861.29,1883.39,1856.52,1874.19
2023/7/29,1874.2,1886.58,1869.54,1880.46
2023/7/30,1880.45,1885.3,1848.17,1861.79
2023/7/31,1861.79,1877.4,1851.02,1856.14
2023/8/1,1856.13,1875.62,1813.8,1873.47
2023/8/2,1873.48,1879.74,1821.21,1839.9
2023/8/3,1839.9,1859.12,1826,1835.81
2023/8/4,1835.81,1851.31,1815.74,1830.23
2023/8/5,1830.24,1839,1827.5,1836.48
2023/8/6,1836.48,1838.58,1825.86,1830.28
2023/8/7,1830.28,1847,1802,1829.1
2023/8/8,1829.1,1876.51,1826.33,1856.3
2023/8/9,1856.3,1871.99,1846.28,1855.35
2023/8/10,1855.36,1865.95,1845.38,1852.47
2023/8/11,1852.47,1857.26,1838.05,1848.84
2023/8/12,1848.84,1854.01,1846.08,1849.93
2023/8/13,1849.94,1862,1834.51,1840.73
2023/8/14,1840.73,1856.5,1835,1845.5
2023/8/15,1845.5,1847.36,1814,1828.98
2023/8/16,1828.98,1831.52,1798.17,1807.81
2023/8/17,1807.81,1809.99,1550,1681.49
2023/8/18,1681.49,1699.4,1641.02,1661.59
2023/8/19,1661.6,1696.72,1654.31,1669.67
2023/8/20,1669.68,1694.75,1662.03,1685.24
2023/8/21,1685.23,1688.59,1649.4,1667.55
2023/8/22,1667.56,1669.38,1580,1634.99
2023/8/23,1635,1702.11,1629.05,1679.61
2023/8/24,1679.61,1683.37,1635.28,1661.16
2023/8/25,1661.16,1677.22,1635.51,1653.8
2023/8/26,1653.79,1655.59,1644,1647.04
2023/8/27,1647.03,1660.24,1646.32,1658.33
2023/8/28,1658.33,1664.34,1621.75,1653.08
2023/8/29,1653.08,1745.84,1640,1729.42
2023/8/30,1729.41,1730.93,1694.34,1705.23
2023/8/31,1705.23,1729,1630,1645.76
2023/9/1,1645.77,1654.53,1602.33,1629.12
2023/9/2,1629.13,1645,1628.03,1637.03
2023/9/3,1637.02,1647.5,1625.14,1635.84
2023/9/4,1635.84,1644.82,1616.32,1630.51
2023/9/5,1630.52,1648.02,1609.69,1634.45
2023/9/6,1634.46,1670,1609.2,1633.15
2023/9/7,1633.15,1660,1623.4,1648.11
2023/9/8,1648.11,1658.93,1616.21,1636.44
2023/9/9,1636.43,1637.52,1629.74,1635.54
2023/9/10,1635.53,1635.7,1600,1617.42
2023/9/11,1617.42,1619,1531.01,1551.85
2023/9/12,1551.84,1626,1549.67,1592.97
2023/9/13,1592.97,1619.3,1581.88,1607.62
2023/9/14,1607.61,1644.29,1607.05,1626.47
2023/9/15,1626.48,1654.08,1611.42,1641.29
2023/9/16,1641.3,1653.17,1631.31,1634.4
2023/9/17,1634.4,1635,1612,1622.48
2023/9/18,1622.48,1669.5,1603.88,1636.66
2023/9/19,1636.66,1661.04,1626.32,1643.12
2023/9/20,1643.13,1649.34,1604.51,1622.26
2023/9/21,1622.27,1625.3,1567.77,1583.94
2023/9/22,1583.94,1602.68,1576.58,1593.08
2023/9/23,1593.07,1598.24,1587.45,1593.86
2023/9/24,1593.85,1601.12,1570.01,1580.71
2023/9/25,1580.71,1597.5,1563.01,1588.33
2023/9/26,1588.34,1599.78,1580.05,1594.01
2023/9/27,1594.02,1634.1,1583.5,1598.64
2023/9/28,1598.63,1668.21,1598.14,1652.99
2023/9/29,1653,1688,1648.37,1667.45
2023/9/30,1667.45,1694.32,1666.19,1670.89
2023/10/1,1670.89,1751,1668,1733.79
2023/10/2,1733.8,1744,1636.79,1662.4
2023/10/3,1662.41,1670.65,1643,1656.88
2023/10/4,1656.88,1657.66,1625,1646.58
2023/10/5,1646.58,1655.47,1606.73,1611.79
2023/10/6,1611.79,1662,1611.68,1645.03
2023/10/7,1645.03,1647.71,1630.03,1633.57
2023/10/8,1633.56,1641.4,1616.17,1632.84
2023/10/9,1632.85,1636,1546,1580.13
2023/10/10,1580.13,1594.9,1550.55,1567.63
2023/10/11,1567.62,1578.43,1544.26,1566.87
2023/10/12,1566.86,1568.56,1521,1539.61
2023/10/13,1539.61,1575.36,1537.76,1552.16
2023/10/14,1552.16,1561.72,1544.55,1554.94
2023/10/15,1554.94,1567.62,1547.44,1557.77
2023/10/16,1557.78,1639.43,1555.06,1599.42
2023/10/17,1599.41,1600.53,1551.08,1565.01
2023/10/18,1565.01,1585.42,1555.88,1563.44
2023/10/19,1563.45,1574.45,1541.61,1566.57
2023/10/20,1566.57,1630.4,1561.19,1603.89
2023/10/21,1603.88,1644.53,1592.36,1628.94
2023/10/22,1628.94,1667.8,1621.1,1663.7
2023/10/23,1663.69,1800,1657.07,1765.46
2023/10/24,1765.47,1854.38,1756.21,1784.98
2023/10/25,1784.98,1817.69,1760,1787.15
2023/10/26,1787.15,1865.54,1762.21,1803.38
2023/10/27,1803.39,1803.91,1744.66,1779.4
2023/10/28,1779.41,1803.23,1770,1776.2
2023/10/29,1776.21,1811.3,1762.66,1795.14
2023/10/30,1795.14,1829.84,1777.77,1809.04
2023/10/31,1809.03,1819.41,1780.99,1814.67
2023/11/1,1814.67,1857.66,1783.19,1846.99
2023/11/2,1846.99,1875,1785.01,1800.8
2023/11/3,1800.79,1834.58,1777.11,1832.71
2023/11/4,1832.7,1869.9,1824.03,1855.54
2023/11/5,1855.54,1912.67,1846.11,1891.71
2023/11/6,1891.71,1914.23,1868.48,1900.95
2023/11/7,1900.95,1906.99,1850.32,1885.27
2023/11/8,1885.26,1904.69,1872.51,1888.12
2023/11/9,1888.11,2132,1882.07,2121.32
2023/11/10,2121.33,2136.99,2064.61,2077.72
2023/11/11,2077.72,2089.6,2030.3,2053.17
2023/11/12,2053.16,2066.5,2012.1,2044.68
2023/11/13,2044.69,2118,2028.49,2053.65
2023/11/14,2053.65,2064.96,1936.6,1979.39
2023/11/15,1979.4,2062.4,1967.01,2058.48
2023/11/16,2058.49,2090.4,1939.1,1961.77
2023/11/17,1961.77,1991.5,1904,1960.82
2023/11/18,1960.82,1971.22,1916,1962.6
2023/11/19,1962.59,2015.75,1942.89,2011.47
2023/11/20,2011.47,2066.4,1990,2021.4
2023/11/21,2021.41,2034.6,1931.43,1933.01
2023/11/22,1933.01,2092.46,1928.41,2063.21
2023/11/23,2063.22,2088.94,2040.35,2062.2
2023/11/24,2062.21,2133.02,2059.37,2080.84
2023/11/25,2080.84,2090.54,2065.3,2083.09
2023/11/26,2083.1,2094.99,2036.42,2062.33
2023/11/27,2062.34,2071.24,1985.78,2027.5
2023/11/28,2027.5,2075,1995.15,2048.14
2023/11/29,2048.14,2075.7,2019.31,2028.81
2023/11/30,2028.8,2054.75,2020.85,2051.96
2023/12/1,2051.95,2110.87,2045.04,2087.24
2023/12/2,2087.24,2186.6,2086.25,2164.74
2023/12/3,2164.75,2217.27,2149,2192.95
2023/12/4,2192.96,2274.28,2191,2243.37
2023/12/5,2243.36,2309.72,2188.33,2293.33
2023/12/6,2293.33,2312.23,2220,2232.7
2023/12/7,2232.7,2382.8,2222,2355.73
2023/12/8,2355.74,2392,2336.34,2358.72
2023/12/9,2358.71,2403,2328.01,2340.49
2023/12/10,2340.48,2377.47,2320,2352.39
2023/12/11,2352.39,2355,2156.62,2225.12
2023/12/12,2225.11,2244.12,2166,2203.46
2023/12/13,2203.47,2284.02,2144.32,2260.16
2023/12/14,2260.16,2332.11,2228.2,2315.32
2023/12/15,2315.32,2317.81,2200,2220.5
2023/12/16,2220.51,2263.4,2210,2228.96
2023/12/17,2228.96,2248.68,2191.5,2196.52
2023/12/18,2196.53,2224,2116.6,2219.43
2023/12/19,2219.44,2255,2135.55,2177.91
2023/12/20,2177.9,2266,2156,2202.17
2023/12/21,2202.17,2279.31,2182.98,2239.61
2023/12/22,2239.6,2343.15,2230.59,2324.54
2023/12/23,2324.54,2330.65,2265,2308.2
2023/12/24,2308.2,2326.19,2245,2264.05
2023/12/25,2264.04,2304.8,2253.1,2271.35
2023/12/26,2271.36,2274.99,2178.45,2230.88
2023/12/27,2230.88,2392.44,2211.88,2378.35
2023/12/28,2378.35,2445.8,2335,2344.15
2023/12/29,2344.15,2385.41,2255.34,2299.2
2023/12/30,2299.2,2322.84,2268,2291.68
2023/12/31,2291.68,2321.34,2258.88,2281.87
2024/1/1,2281.87,2352.37,2265.24,2352.04
